"","202506","202505","202504","202503","202502","202501","202412","202411","202410","202409","202408","202407","202406","202405","202404","202403","202402","202401"
"69070 - Lift Lever (Mower)","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0"
"96010 - Air Register Clean","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"14425 - Power Screw (2 Screw)","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"54542 - Display Board, Repl","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"91112 - Safety Sensors, Install","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2"
"69030 - Impeller","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0"
"91501 - Leaking, Minor","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0"
"71113 - Brine Tank, Lid","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1"
"71185 - Frame Front","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"56382 - Bd, Logic/Recr/Repl/Rep/A","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0"
"37127 - Heater plate","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"36112 - Fan Switch, Replace","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0"
"73371 - Auger","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
"23442 - Elect Starter, Gear","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0"
"85153 - Pan, Condensate","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11282 - Trolley Assembly, Replace","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"21120 - Recoil Starter, Repair","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1"
"12390 - Lid seals","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1"
"71030 - Base Rep/Repl","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0"
"94511 - Cond/Evap (Dehum) clean","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"11030 - Wash Plate, Outer","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"45102 - Zone Cable Replacement","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"85202 - Turbozone Actuator Assemb","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0"
"45000 - Cable, Drive Control","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0"
"42002 - Hydrostat Trans Replace","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"36144 - Extra Pack Switch","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"91620 - Gas Connector, Replace","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0"
"36138 - Tilt/Door Switch","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1"
"17210 - BroilPilot/Rep/Repl","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"71160 - Portable Top, Alignment","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0"
"81449 - R600a3WayValve/Rep/Repl","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"11250 - Container Roller Bearing","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"14935 - Bearing Rep/Repl","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"71541 - Insulation (Minor)","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0"
"91005 - Hold Down Brackets","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"14900 - Pulley, Rep/Repl/Adjust","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0"
"70932 - Walking Board, Replace","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"11080 - Lmt Assy (Screw/Nut), R/R","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"81310 - SERVICE VALVE Replace","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"19160 - Tubing, (Pilot) Repl","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"14321 - Chain Rep/Repl","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"46060 - Friction Disc - Repl/Adj","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1"
"73332 - Trac Drive, Adjust","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"13412 - Shroud, Replace","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
"74630 - Turn Table Rest","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0"
"74570 - Cavity Touch-up Paint","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"33122 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"13000 - Ignition Module","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"36011 - Switch Rep/Repl","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0"
"35140 - Adj regulator cap","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1"
"73286 - Door / Panel","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"71696 - Cavities, Element Support","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
"78140 - Machine Base","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1"
"71122 - Side Panels","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"73150 - Fenders / Footrests","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"95221 - House Plumbing Lead, Rep","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"32360 - Conve Fan Motor (OTR)","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"85323 - Aqua Stat Contrl Rep/Repl","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"91521 - Window Exhaust Kit","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"45030 - Friction Drive Cog","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"71241 - Cabinet Wheels/legs","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"95210 - Prepare for Move/Install","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"33402 - Socket, Light-Replace","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"74130 - Baffle Rep/Repl","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"43061 - Clutch Adjust-for 28001","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"22312 - Seals, Replace, Mag Side","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"73871 - Door Frame (Minor)","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"62080 - Reel, Bed Knife Replace","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"59111 - Panel Replace","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"10830 - Container Block Stop","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"26210 - Rem/Repl Engine, Cust ab","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"32440 - Start/Run Capacitor","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"39120 - Outdoor Therm (HP)","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"78612 - Bellypan/Safety Cvr Repl","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"13120 - Damper Rep/Repl","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"67050 - Chute Adapter","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"36200 - Flame Sensor Control","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"73261 - Discharge Chute","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"93640 - Inspect RF Emission","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"70632 - Gear, Repl","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"14213 - Crank Assy, Repl","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"56002 - Lamp Replace","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"10820 - Bag Carrier","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36500 - Light Backguard (Bulb)","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"91301 - Check/Correct Inst, Major","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"85163 - Heating Coil","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"74740 - Turn Table Glass Tray","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"71302 - Case, Replace","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"46076 - Clutch, Auger Idler","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"39102 - Thermostat, Replace","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"75141 - Container Latch Assy","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"45020 - Transmission, Rear WD","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"54145 - Power Supply PCB Replace","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70103 - Seat/Adj Rep/Repl","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"14312 - Media Pad, Replace","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"93601 - Remote Control Operation","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"73200 - Adjusters, Wheel Pair","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"52410 - Tone Selector","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32221 - Centrifugal Motor Switch","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"71330 - Casters/Wheels","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22116 - No description available","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"14505 - Valve Body","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"90330 - No description available","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50025 - Interference, Locate","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"22421 - No description available","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"54161 - Main PCB Replace","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"62090 - Reel, Knife Sharpen","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"32333 - Incline/Lift Motor, Repl","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51010 - Switch, Light","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"85510 - Bleed Air, Tankless Coil","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"13113 - Dampers, Air","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"85660 - Harness/hose link","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"73283 - Replace Handle","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"35312 - Electrode Rep/Repl","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"53003 - Level Sensor Switch","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"26299 - No description available","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"69000 - Speed Cntrl Knob/Lever","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"41150 - Coin, Box, Drill/Replace","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"53040 - Install Ammeter/Hourmeter","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"81355 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"85925 - Turbozone Elbow Valve","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"22496 - No description available","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23000 - Flywheel Brake with Pad","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"74615 - Leaking Boiler Sectn, Rep","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"31102 - Wiring, External-Rep/Repl","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"56301 - Optic Disc, Repl/Cln/Adj","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"76110 - Panel, Bottom","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"71697 - Cavities, Vent Tube","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81220 - No description available","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"32130 - Blower, A/C","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"22444 - No description available","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"54060 - Power Board, Repl/Calibra","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"74211 - Divider/Seal (Rep/Repl)","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"60111 - No description available","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"22000 - Governor (External)","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"74640 - Turn Table Shaft","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"14327 - Axle/Wheel Bearings, Repl","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"38410 - Fusible Link (Heat Pump)","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"36602 - Light, Backguard (Socket)","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"32090 - Tension Motor","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"10630 - Spray Can Bracket Assy","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"13910 - Lint Housing","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"71223 - Panel, Toe","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"29110 - Thermostat (Work Coil)","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"91222 - LP Conversion","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81448 - R600aHeatExchngr/Rep/Repl","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"12130 - Drum Seal, Rear","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"53050 - Low-Voltage Sensor","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"46040 - Pinion/Gear","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"15175 - Pilot Tubing","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"22399 - No description available","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"81216 - Add Sealant","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"76410 - Console End Cap","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"14114 - Stirrer Pulley","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"82211 - Gas Leak (Appl) Repair","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"62040 - Reel, Blade Sharpen","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"95903 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"73290 - Door Cables","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"93620 - How Contin Cln Works","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"93065 - Cable TV Defect","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"54522 - Line Voltage Board, Repl","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"57110 - Cont Circuit Bd Xformer","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"37310 - Heater, Heat/Cool","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"73105 - Lift Linkage (Mower)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"22412 - No description available","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"71540 - Insulation (Major)","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"90006 - No description available","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"87412 - No description available","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54582 - Remote Display, Repl","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"19102 - Blade (Complete), Repl","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"70320 - Fence","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"22329 - No description available","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"73271 - Grass Catcher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"90980 - No description available","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"14600 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"71543 - Slide Switch Knob","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11525 - Pressure Pad","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"36830 - Time Delay Switch (HP)","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"19010 - Piston/Rod/Slve-R/R","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70332 - Control Knob/Cable Repl","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"95734 - No description available","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"36215 - Flame Sensor Bracket","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"11325 - Container Slide","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"98360 - House Fuse","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"12345 - No description available","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"21005 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"54090 - PCB Repair/Replace","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"85226 - Cover/Top","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93539 - No description available","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"51050 - Switch, Seat","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"86230 - Motor Damping Ring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"30211 - Start Kit, Add/Repl","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63200 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"14820 - Wave/Thrust Washer","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31530 - Correct Cust Install","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"67130 - Frame Bagger","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"70922 - Motor Hood, Repl","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"54125 - Receiver, Circuit Board R","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30310 - Electronic Control Bd","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"13230 - Blades, Evap Fan Repl","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"78732 - Misc Frame Replace","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"39340 - No description available","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"76300 - Trim Retainers","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13200 - Air Filter, Factory Direc","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78512 - Mtr Pulley/Flywheel Repl","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"30006 - Software Upgrade","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"84220 - Diaphragm","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"85242 - Grate, Briquettes","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95013 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"80005 - No description available","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"46020 - Shaft Assembly, Lube","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70952 - End Cap (Rear) Repl","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"68900 - ALL OTHER/Comments","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"90101 - Ship/DeliveryDamageMajor","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"85145 - Check Valve, Replace","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"96050 - Other, Please Comment","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95130 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"36130 - Selector Rep/Repl","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"81440 - Check Valve (HP)","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13320 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"10720 - Safety Switch Actuator","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"39310 - Humidistat Rep/Repl","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"59142 - No description available","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"46280 - Belt Guard","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70350 - X-walk Arm Friction Mech.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"67110 - Mower Leveling Spring","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81320 - Condenser Coil, Repl","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"31145 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"73114 - No description available","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32380 - Convec Fan Motor","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"31000 - Wiring, Internal-Rep/Repl","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"14180 - Vent Damper Rep/Repl","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"22324 - No description available","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"39320 - Transformer Relay","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"33312 - UV 1 Bulb replace","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"63060 - Tire, Chains (Each)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"42060 - Bearings, Replace All","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10005 - No description available","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297 - No description available","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9310 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"11000 - Repair/Replace","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"39131 - No description available","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"69060 - Control Cable - Replace/A","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14720 - Pin Spring, Gear","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"65090 - Water Seals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"25000 - Valve Job, OHV, Maint","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"71050 - Anode Rod, Replace","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"36212 - Vent Press Switch, Repl","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"56230 - No description available","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13152 - Burner Blower, Replace","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"67090 - Pick-Up Tube(s)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"74520 - Tray Rep/Repl","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95107 - RCA Service Only","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47120 - Line Limiter-Replace","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"12060 - Carb Primer Assy","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95730 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"13100 - Burner Air Shutter, Repl","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"61230 - Blade release cover","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"97000 - No description available","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"83212 - Rim Replace","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10199 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"73020 - Door RF Screen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"85235 - Condensate Drain/Line","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15230 - Nozzle Rep/Repl","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"95950 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"78120 - Suspension Plate","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"93059 - No description available","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"56620 - No description available","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
